team_rk,team,opponent_rk,opponent,result,poss,ot,pre_wp,location,w,l,w_conference,l_conference,conference_game,postseason,year,day_date,game_date,w_proj,l_proj,w_conference_proj,l_conference_proj,date,game_id,tiers_of_joy
321,Northwestern St.,342,Bethune Cookman,"W, 69-66",65,0,NA,Neutral,5,2,NA,NA,FALSE,Regular,2023,Sun Nov 27,20221127,5,2,0,0,2022-11-27,1168,NA
319,Northwestern St.,121,Stephen F. Austin,"W, 102-96",76,0,NA,Away,6,2,NA,NA,FALSE,Regular,2023,Thu Dec 1,20221201,6,2,0,0,2022-12-01,1327,B
295,Northwestern St.,87,Southern Miss,"W, 84-82",76,0,NA,Home,7,2,NA,NA,FALSE,Regular,2023,Sun Dec 4,20221204,7,2,0,0,2022-12-04,1510,NA
285,Northwestern St.,261,Louisiana Monroe,"W, 91-73",70,0,NA,Home,8,2,NA,NA,FALSE,Regular,2023,Sat Dec 10,20221210,8,2,0,0,2022-12-10,1707,NA
272,Northwestern St.,155,Rice,"L, 110-73",86,0,NA,Away,8,3,NA,NA,FALSE,Regular,2023,Sat Dec 17,20221217,8,3,0,0,2022-12-17,2017,NA
282,Northwestern St.,12,Baylor,"L, 58-48",61,0,NA,Away,8,4,NA,NA,FALSE,Regular,2023,Tue Dec 20,20221220,8,4,0,0,2022-12-20,2132,A
266,Northwestern St.,33,Texas A&M,"L, 64-52",59,0,NA,Away,8,5,NA,NA,FALSE,Regular,2023,Tue Dec 27,20221227,8,5,0,0,2022-12-27,2304,A
258,Northwestern St.,201,Texas A&M Corpus Chris,"L, 65-59",67,0,NA,Home,8,6,0,1,TRUE,Regular,2023,Sat Dec 31,20221231,8,6,0,1,2022-12-31,2509,NA
257,Northwestern St.,336,McNeese St.,"L, 92-77",69,0,NA,Away,8,7,0,2,TRUE,Regular,2023,Thu Jan 5,20230105,8,7,0,2,2023-01-05,2730,NA
278,Northwestern St.,227,Nicholls St.,"W, 68-48",64,0,NA,Home,9,7,1,2,TRUE,Regular,2023,Sat Jan 7,20230107,9,7,1,2,2023-01-07,2837,NA
248,Northwestern St.,336,McNeese St.,"W, 89-75",75,0,NA,Home,10,7,2,2,TRUE,Regular,2023,Thu Jan 12,20230112,10,7,2,2,2023-01-12,3087,NA
241,Northwestern St.,227,Nicholls St.,"L, 77-63",69,0,NA,Away,10,8,2,3,TRUE,Regular,2023,Sat Jan 14,20230114,10,8,2,3,2023-01-14,3258,NA
243,Northwestern St.,279,Southeastern Louisiana,"W, 91-81",73,1,NA,Away,11,8,3,3,TRUE,Regular,2023,Thu Jan 19,20230119,11,8,3,3,2023-01-19,3432,NA
233,Northwestern St.,355,New Orleans,"W, 88-65",68,0,NA,Away,12,8,4,3,TRUE,Regular,2023,Sat Jan 21,20230121,12,8,4,3,2023-01-21,3547,NA
219,Northwestern St.,351,Houston Christian,"W, 82-63",70,0,NA,Home,13,8,5,3,TRUE,Regular,2023,Thu Jan 26,20230126,13,8,5,3,2023-01-26,3777,NA
215,Northwestern St.,356,Lamar,"W, 80-65",65,0,NA,Home,14,8,6,3,TRUE,Regular,2023,Sat Jan 28,20230128,14,8,6,3,2023-01-28,3882,NA
212,Northwestern St.,351,Houston Christian,"W, 94-76",76,0,NA,Away,15,8,7,3,TRUE,Regular,2023,Thu Feb 2,20230202,15,8,7,3,2023-02-02,4099,NA
198,Northwestern St.,356,Lamar,"W, 72-68",66,0,NA,Away,16,8,8,3,TRUE,Regular,2023,Sat Feb 4,20230204,16,8,8,3,2023-02-04,4239,NA
203,Northwestern St.,307,Texas A&M Commerce,"W, 88-82",70,0,NA,Away,17,8,9,3,TRUE,Regular,2023,Thu Feb 9,20230209,17,8,9,3,2023-02-09,4476,NA
199,Northwestern St.,307,Texas A&M Commerce,"W, 72-64",63,0,NA,Home,18,8,10,3,TRUE,Regular,2023,Sat Feb 11,20230211,18,8,10,3,2023-02-11,4554,NA
NA,Northwestern St.,279,Southeastern Louisiana,"W, 80-72",68,NA,0.78,Home,NA,NA,NA,NA,TRUE,Regular,2023,Thu Feb 16,20230216,19,8,11,3,2023-02-16,4804,NA
NA,Northwestern St.,355,New Orleans,"W, 84-68",70,NA,0.92,Home,NA,NA,NA,NA,TRUE,Regular,2023,Sat Feb 18,20230218,20,8,12,3,2023-02-18,4903,NA
NA,Northwestern St.,348,Incarnate Word,"W, 75-68",66,NA,0.74,Away,NA,NA,NA,NA,TRUE,Regular,2023,Thu Feb 23,20230223,20,9,12,4,2023-02-23,5145,NA
NA,Northwestern St.,201,Texas A&M Corpus Chris,"L, 77-74",69,NA,0.39,Away,NA,NA,NA,NA,TRUE,Regular,2023,Sat Feb 25,20230225,21,9,13,4,2023-02-25,5267,NA
NA,Northwestern St.,348,Incarnate Word,"W, 78-64",66,NA,0.89,Home,NA,NA,NA,NA,TRUE,Regular,2023,Wed Mar 1,20230301,22,9,14,4,2023-03-01,5420,NA
210,Navy,327,William & Mary,"W, 74-59",62,0,NA,Away,1,0,NA,NA,FALSE,Regular,2023,Mon Nov 7,20221107,1,0,0,0,2022-11-07,78,NA
191,Navy,118,Princeton,"W, 74-73",68,0,NA,Home,2,0,NA,NA,FALSE,Regular,2023,Fri Nov 11,20221111,2,0,0,0,2022-11-11,340,NA
195,Navy,347,Coppin St.,"L, 75-68",71,0,NA,Away,2,1,NA,NA,FALSE,Regular,2023,Mon Nov 14,20221114,2,1,0,0,2022-11-14,475,NA
206,Navy,288,UC San Diego,"W, 78-69",75,1,NA,Home,3,1,NA,NA,FALSE,Regular,2023,Fri Nov 18,20221118,3,1,0,0,2022-11-18,702,NA
206,Navy,116,Youngstown St.,"W, 80-67",65,0,NA,Home,4,1,NA,NA,FALSE,Regular,2023,Sun Nov 20,20221120,4,1,0,0,2022-11-20,824,NA
193,Navy,294,Mount St. Mary's,"W, 75-59",64,0,NA,Home,5,1,NA,NA,FALSE,Regular,2023,Sat Nov 26,20221126,5,1,0,0,2022-11-26,1058,NA
176,Navy,176,Lipscomb,"L, 82-77",68,0,NA,Away,5,2,NA,NA,FALSE,Regular,2023,Wed Nov 30,20221130,5,2,0,0,2022-11-30,1299,NA
169,Navy,350,VMI,"L, 80-72",65,0,NA,Away,5,3,NA,NA,FALSE,Regular,2023,Sat Dec 3,20221203,5,3,0,0,2022-12-03,1380,NA
182,Navy,20,West Virginia,"L, 85-64",64,0,NA,Away,5,4,NA,NA,FALSE,Regular,2023,Wed Dec 7,20221207,5,4,0,0,2022-12-07,1598,A
187,Navy,139,Towson,"W, 71-69",71,1,NA,Away,6,4,NA,NA,FALSE,Regular,2023,Sun Dec 11,20221211,6,4,0,0,2022-12-11,1793,B
179,Navy,NA,Washington College,"W, 93-54",72,0,NA,Home,7,4,NA,NA,FALSE,Regular,2023,Sun Dec 18,20221218,7,4,0,0,2022-12-18,2028,NA
177,Navy,83,VCU,"L, 74-52",63,0,NA,Away,7,5,NA,NA,FALSE,Regular,2023,Wed Dec 21,20221221,7,5,0,0,2022-12-21,2229,A
196,Navy,287,Boston University,"W, 75-58",62,0,NA,Away,8,5,1,0,TRUE,Regular,2023,Fri Dec 30,20221230,8,5,1,0,2022-12-30,2434,NA
178,Navy,334,Holy Cross,"L, 74-63",65,0,NA,Home,8,6,1,1,TRUE,Regular,2023,Mon Jan 2,20230102,8,6,1,1,2023-01-02,2597,NA
206,Navy,109,Colgate,"L, 87-73",69,0,NA,Away,8,7,1,2,TRUE,Regular,2023,Thu Jan 5,20230105,8,7,1,2,2023-01-05,2697,B
207,Navy,283,Lehigh,"L, 78-73",69,0,NA,Home,8,8,1,3,TRUE,Regular,2023,Sun Jan 8,20230108,8,8,1,3,2023-01-08,2941,NA
223,Navy,264,Lafayette,"L, 59-50",60,0,NA,Home,8,9,1,4,TRUE,Regular,2023,Wed Jan 11,20230111,8,9,1,4,2023-01-11,3014,NA
236,Navy,335,Loyola MD,"L, 69-67",58,0,NA,Away,8,10,1,5,TRUE,Regular,2023,Sat Jan 14,20230114,8,10,1,5,2023-01-14,3199,NA
239,Navy,287,Boston University,"W, 63-45",64,0,NA,Home,9,10,2,5,TRUE,Regular,2023,Wed Jan 18,20230118,9,10,2,5,2023-01-18,3367,NA
231,Navy,243,Army,"W, 77-71",73,0,NA,Away,10,10,3,5,TRUE,Regular,2023,Sat Jan 21,20230121,10,10,3,5,2023-01-21,3499,NA
226,Navy,305,Bucknell,"W, 63-46",66,0,NA,Away,11,10,4,5,TRUE,Regular,2023,Wed Jan 25,20230125,11,10,4,5,2023-01-25,5581,NA
212,Navy,246,American,"L, 73-69",65,0,NA,Home,11,11,4,6,TRUE,Regular,2023,Sat Jan 28,20230128,11,11,4,6,2023-01-28,3844,NA
223,Navy,264,Lafayette,"W, 53-34",61,0,NA,Away,12,11,5,6,TRUE,Regular,2023,Wed Feb 1,20230201,12,11,5,6,2023-02-01,4041,NA
205,Navy,334,Holy Cross,"W, 86-68",70,0,NA,Away,13,11,6,6,TRUE,Regular,2023,Sat Feb 4,20230204,13,11,6,6,2023-02-04,4273,NA
195,Navy,305,Bucknell,"W, 71-65",64,0,NA,Home,14,11,7,6,TRUE,Regular,2023,Wed Feb 8,20230208,14,11,7,6,2023-02-08,4385,NA
200,Navy,243,Army,"W, 70-53",66,0,NA,Home,15,11,8,6,TRUE,Regular,2023,Sat Feb 11,20230211,15,11,8,6,2023-02-11,4619,NA
NA,Navy,283,Lehigh,"W, 71-70",67,NA,0.57,Away,NA,NA,NA,NA,TRUE,Regular,2023,Wed Feb 15,20230215,16,11,9,6,2023-02-15,4723,NA
NA,Navy,335,Loyola MD,"W, 73-61",64,NA,0.86,Home,NA,NA,NA,NA,TRUE,Regular,2023,Sat Feb 18,20230218,16,12,9,7,2023-02-18,4894,NA
NA,Navy,246,American,"L, 67-66",62,NA,0.49,Away,NA,NA,NA,NA,TRUE,Regular,2023,Wed Feb 22,20230222,17,12,10,7,2023-02-22,5062,NA
NA,Navy,109,Colgate,"L, 72-71",65,NA,0.45,Home,NA,NA,NA,NA,TRUE,Regular,2023,Sat Feb 25,20230225,17,13,10,8,2023-02-25,5248,NA
275,St. Thomas,10,Creighton,"L, 72-60",67,0,NA,Away,0,1,NA,NA,FALSE,Regular,2023,Mon Nov 7,20221107,0,1,0,0,2022-11-07,109,A
270,St. Thomas,285,Chicago St.,"W, 83-61",66,0,NA,Home,1,1,NA,NA,FALSE,Regular,2023,Fri Nov 11,20221111,1,1,0,0,2022-11-11,334,NA
257,St. Thomas,357,St. Francis NY,"W, 84-48",65,0,NA,Home,2,1,NA,NA,FALSE,Regular,2023,Sun Nov 13,20221113,2,1,0,0,2022-11-13,442,NA
229,St. Thomas,167,Montana,"L, 78-59",67,0,NA,Away,2,2,NA,NA,FALSE,Regular,2023,Thu Nov 17,20221117,2,2,0,0,2022-11-17,665,NA
242,St. Thomas,130,Troy,"W, 78-76",68,0,NA,Neutral,3,2,NA,NA,FALSE,Regular,2023,Fri Nov 18,20221118,3,2,0,0,2022-11-18,704,NA
233,St. Thomas,330,Merrimack,"W, 72-61",58,0,NA,Neutral,4,2,NA,NA,FALSE,Regular,2023,Sat Nov 19,20221119,4,2,0,0,2022-11-19,780,NA
217,St. Thomas,221,Milwaukee,"W, 76-72",71,0,NA,Away,5,2,NA,NA,FALSE,Regular,2023,Wed Nov 23,20221123,5,2,0,0,2022-11-23,950,NA
217,St. Thomas,46,Utah,"L, 95-66",67,0,NA,Away,5,3,NA,NA,FALSE,Regular,2023,Sat Nov 26,20221126,5,3,0,0,2022-11-26,1101,A
220,St. Thomas,NA,North Central MN,"W, 111-63",73,0,NA,Home,6,3,NA,NA,FALSE,Regular,2023,Tue Nov 29,20221129,6,3,0,0,2022-11-29,1217,NA
222,St. Thomas,NA,Crown,"W, 91-56",72,0,NA,Home,7,3,NA,NA,FALSE,Regular,2023,Sat Dec 3,20221203,7,3,0,0,2022-12-03,1439,NA
225,St. Thomas,115,Montana St.,"L, 82-65",70,0,NA,Away,7,4,NA,NA,FALSE,Regular,2023,Thu Dec 8,20221208,7,4,0,0,2022-12-08,1648,B
235,St. Thomas,253,Idaho St.,"W, 76-70",65,0,NA,Away,8,4,NA,NA,FALSE,Regular,2023,Sat Dec 10,20221210,8,4,0,0,2022-12-10,1734,NA
224,St. Thomas,361,Green Bay,"W, 82-61",65,0,NA,Home,9,4,NA,NA,FALSE,Regular,2023,Tue Dec 13,20221213,9,4,0,0,2022-12-13,1850,NA
217,St. Thomas,291,North Dakota,"W, 75-62",57,0,NA,Home,10,4,1,0,TRUE,Regular,2023,Mon Dec 19,20221219,10,4,1,0,2022-12-19,2096,NA
203,St. Thomas,222,North Dakota St.,"W, 78-68",64,0,NA,Home,11,4,2,0,TRUE,Regular,2023,Wed Dec 21,20221221,11,4,2,0,2022-12-21,2205,NA
196,St. Thomas,301,South Dakota,"L, 92-84",72,0,NA,Away,11,5,2,1,TRUE,Regular,2023,Thu Dec 29,20221229,11,5,2,1,2022-12-29,2380,NA
205,St. Thomas,181,South Dakota St.,"L, 71-64",71,0,NA,Away,11,6,2,2,TRUE,Regular,2023,Sat Dec 31,20221231,11,6,2,2,2022-12-31,2507,NA
203,St. Thomas,299,Denver,"W, 81-71",66,0,NA,Home,12,6,3,2,TRUE,Regular,2023,Thu Jan 5,20230105,12,6,3,2,2023-01-05,2727,NA
195,St. Thomas,312,Nebraska Omaha,"W, 80-68",70,0,NA,Home,13,6,4,2,TRUE,Regular,2023,Sat Jan 7,20230107,13,6,4,2,2023-01-07,2874,NA
187,St. Thomas,256,UMKC,"L, 81-60",65,0,NA,Away,13,7,4,3,TRUE,Regular,2023,Thu Jan 12,20230112,13,7,4,3,2023-01-12,3076,NA
213,St. Thomas,50,Oral Roberts,"L, 81-69",67,0,NA,Away,13,8,4,4,TRUE,Regular,2023,Sat Jan 14,20230114,13,8,4,4,2023-01-14,3220,A
213,St. Thomas,276,Western Illinois,"L, 60-56",59,0,NA,Away,13,9,4,5,TRUE,Regular,2023,Sat Jan 21,20230121,13,9,4,5,2023-01-21,3526,NA
217,St. Thomas,181,South Dakota St.,"W, 60-54",64,0,NA,Home,14,9,5,5,TRUE,Regular,2023,Thu Jan 26,20230126,14,9,5,5,2023-01-26,3767,NA
207,St. Thomas,301,South Dakota,"L, 81-67",68,0,NA,Home,14,10,5,6,TRUE,Regular,2023,Sat Jan 28,20230128,14,10,5,6,2023-01-28,3913,NA
228,St. Thomas,312,Nebraska Omaha,"W, 89-83",70,0,NA,Away,15,10,6,6,TRUE,Regular,2023,Thu Feb 2,20230202,15,10,6,6,2023-02-02,4106,NA
225,St. Thomas,299,Denver,"W, 68-57",65,0,NA,Away,16,10,7,6,TRUE,Regular,2023,Sat Feb 4,20230204,16,10,7,6,2023-02-04,4228,NA
212,St. Thomas,50,Oral Roberts,"L, 95-88",70,0,NA,Home,16,11,7,7,TRUE,Regular,2023,Thu Feb 9,20230209,16,11,7,7,2023-02-09,4442,B
210,St. Thomas,256,UMKC,"W, 73-43",59,0,NA,Home,17,11,8,7,TRUE,Regular,2023,Sat Feb 11,20230211,17,11,8,7,2023-02-11,4593,NA
NA,St. Thomas,276,Western Illinois,"W, 78-70",65,NA,0.76,Home,NA,NA,NA,NA,TRUE,Regular,2023,Sat Feb 18,20230218,18,11,9,7,2023-02-18,4941,NA
NA,St. Thomas,222,North Dakota St.,"L, 76-75",66,NA,0.44,Away,NA,NA,NA,NA,TRUE,Regular,2023,Thu Feb 23,20230223,18,12,9,8,2023-02-23,5140,NA
NA,St. Thomas,291,North Dakota,"W, 75-72",65,NA,0.59,Away,NA,NA,NA,NA,TRUE,Regular,2023,Sat Feb 25,20230225,19,12,10,8,2023-02-25,5321,NA
251,Pacific,95,Stanford,"L, 88-78",75,0,NA,Away,0,1,NA,NA,FALSE,Regular,2023,Mon Nov 7,20221107,0,1,0,0,2022-11-07,3,B
243,Pacific,222,North Dakota St.,"W, 91-86",79,0,NA,Away,1,1,NA,NA,FALSE,Regular,2023,Sun Nov 13,20221113,1,1,0,0,2022-11-13,439,NA
232,Pacific,291,North Dakota,"W, 93-63",72,0,NA,Away,2,1,NA,NA,FALSE,Regular,2023,Tue Nov 15,20221115,2,1,0,0,2022-11-15,590,NA
196,Pacific,134,Cal St. Fullerton,"L, 94-91",85,2,NA,Home,2,2,NA,NA,FALSE,Regular,2023,Fri Nov 18,20221118,2,2,0,0,2022-11-18,726,NA
204,Pacific,294,Mount St. Mary's,"L, 69-65",68,0,NA,Home,2,3,NA,NA,FALSE,Regular,2023,Tue Nov 22,20221122,2,3,0,0,2022-11-22,930,NA
212,Pacific,278,Idaho,"L, 84-81",69,0,NA,Home,2,4,NA,NA,FALSE,Regular,2023,Fri Nov 25,20221125,2,4,0,0,2022-11-25,1044,NA
233,Pacific,306,Cal Poly,"L, 62-58",65,0,NA,Home,2,5,NA,NA,FALSE,Regular,2023,Mon Nov 28,20221128,2,5,0,0,2022-11-28,1187,NA
246,Pacific,146,UC Davis,"W, 74-72",73,0,NA,Away,3,5,NA,NA,FALSE,Regular,2023,Thu Dec 1,20221201,3,5,0,0,2022-12-01,1334,NA
229,Pacific,97,UC Santa Barbara,"L, 82-71",67,0,NA,Away,3,6,NA,NA,FALSE,Regular,2023,Sat Dec 3,20221203,3,6,0,0,2022-12-03,1427,B
235,Pacific,241,Northern Arizona,"L, 73-69",70,0,NA,Home,3,7,NA,NA,FALSE,Regular,2023,Tue Dec 6,20221206,3,7,0,0,2022-12-06,1569,NA
247,Pacific,157,Fresno St.,"W, 76-72",66,0,NA,Home,4,7,NA,NA,FALSE,Regular,2023,Sat Dec 10,20221210,4,7,0,0,2022-12-10,1711,NA
235,Pacific,NA,Cal St.East Bay,"L, 79-73",69,0,NA,Home,4,8,NA,NA,FALSE,Regular,2023,Sun Dec 11,20221211,4,8,0,0,2022-12-11,1801,NA
235,Pacific,NA,Cal St.Stanislaus,"W, 80-56",71,0,NA,Home,5,8,NA,NA,FALSE,Regular,2023,Tue Dec 13,20221213,5,8,0,0,2022-12-13,1856,NA
238,Pacific,100,San Jose St.,"W, 59-58",59,0,NA,Home,6,8,NA,NA,FALSE,Regular,2023,Sat Dec 17,20221217,6,8,0,0,2022-12-17,1989,NA
237,Pacific,356,Lamar,"W, 74-65",69,0,NA,Away,7,8,NA,NA,FALSE,Regular,2023,Tue Dec 20,20221220,7,8,0,0,2022-12-20,2133,NA
231,Pacific,81,BYU,"L, 69-49",70,0,NA,Home,7,9,0,1,TRUE,Regular,2023,Thu Dec 29,20221229,7,9,0,1,2022-12-29,2430,NA
245,Pacific,92,Loyola Marymount,"W, 78-72",75,0,NA,Home,8,9,1,1,TRUE,Regular,2023,Sat Dec 31,20221231,8,9,1,1,2022-12-31,2572,NA
232,Pacific,209,San Diego,"W, 84-82",75,0,NA,Away,9,9,2,1,TRUE,Regular,2023,Thu Jan 5,20230105,9,9,2,1,2023-01-05,2746,NA
229,Pacific,170,Pepperdine,"W, 80-75",77,0,NA,Away,10,9,3,1,TRUE,Regular,2023,Sat Jan 7,20230107,10,9,3,1,2023-01-07,2923,NA
221,Pacific,91,Santa Clara,"L, 92-81",76,0,NA,Home,10,10,3,2,TRUE,Regular,2023,Sat Jan 14,20230114,10,10,3,2,2023-01-14,3272,NA
221,Pacific,104,San Francisco,"L, 78-57",69,0,NA,Away,10,11,3,3,TRUE,Regular,2023,Thu Jan 19,20230119,10,11,3,3,2023-01-19,3468,B
222,Pacific,15,Gonzaga,"L, 99-90",74,0,NA,Home,10,12,3,4,TRUE,Regular,2023,Sat Jan 21,20230121,10,12,3,4,2023-01-21,3623,A
222,Pacific,91,Santa Clara,"W, 95-89",78,0,NA,Away,11,12,4,4,TRUE,Regular,2023,Sat Jan 28,20230128,11,12,4,4,2023-01-28,3965,B
211,Pacific,170,Pepperdine,"W, 81-72",73,0,NA,Home,12,12,5,4,TRUE,Regular,2023,Thu Feb 2,20230202,12,12,5,4,2023-02-02,4147,NA
202,Pacific,81,BYU,"L, 81-66",71,0,NA,Away,12,13,5,5,TRUE,Regular,2023,Sat Feb 4,20230204,12,13,5,5,2023-02-04,4255,A
202,Pacific,151,Portland,"L, 81-73",72,0,NA,Away,12,14,5,6,TRUE,Regular,2023,Thu Feb 9,20230209,12,14,5,6,2023-02-09,4481,NA
201,Pacific,209,San Diego,"W, 99-94",74,0,NA,Home,13,14,6,6,TRUE,Regular,2023,Sat Feb 11,20230211,13,14,6,6,2023-02-11,4644,NA
NA,Pacific,104,San Francisco,"L, 79-77",71,NA,0.42,Home,NA,NA,NA,NA,TRUE,Regular,2023,Thu Feb 16,20230216,13,15,6,7,2023-02-16,4827,NA
NA,Pacific,92,Loyola Marymount,"L, 81-71",70,NA,0.19,Away,NA,NA,NA,NA,TRUE,Regular,2023,Sat Feb 18,20230218,14,15,7,7,2023-02-18,4986,B
NA,Pacific,7,Saint Mary's,"L, 79-59",65,NA,0.04,Away,NA,NA,NA,NA,TRUE,Regular,2023,Thu Feb 23,20230223,14,16,7,8,2023-02-23,5176,A
NA,Pacific,151,Portland,"W, 81-79",71,NA,0.55,Home,NA,NA,NA,NA,TRUE,Regular,2023,Sat Feb 25,20230225,14,17,7,9,2023-02-25,5328,NA
208,Drexel,171,Old Dominion,"W, 71-59",66,0,NA,Home,1,0,NA,NA,FALSE,Regular,2023,Fri Nov 11,20221111,1,0,0,0,2022-11-11,307,NA
190,Drexel,133,Penn,"L, 64-59",68,0,NA,Home,1,1,NA,NA,FALSE,Regular,2023,Tue Nov 15,20221115,1,1,0,0,2022-11-15,538,NA
200,Drexel,NA,Arcadia,"W, 85-45",70,0,NA,Home,2,1,NA,NA,FALSE,Regular,2023,Fri Nov 18,20221118,2,1,0,0,2022-11-18,687,NA
199,Drexel,263,UT Arlington,"W, 59-38",61,0,NA,Neutral,3,1,NA,NA,FALSE,Regular,2023,Mon Nov 21,20221121,3,1,0,0,2022-11-21,858,NA
176,Drexel,173,Florida Gulf Coast,"L, 67-59",65,0,NA,Semi-Away,3,2,NA,NA,FALSE,Regular,2023,Tue Nov 22,20221122,3,2,0,0,2022-11-22,5712,NA
184,Drexel,98,Indiana St.,"L, 85-81",66,0,NA,Neutral,3,3,NA,NA,FALSE,Regular,2023,Wed Nov 23,20221123,3,3,0,0,2022-11-23,5734,B
187,Drexel,108,Temple,"L, 73-61",61,0,NA,Away,3,4,NA,NA,FALSE,Regular,2023,Sun Nov 27,20221127,3,4,0,0,2022-11-27,1137,B
188,Drexel,264,Lafayette,"W, 64-56",58,0,NA,Home,4,4,NA,NA,FALSE,Regular,2023,Wed Nov 30,20221130,4,4,0,0,2022-11-30,1245,NA
186,Drexel,118,Princeton,"L, 83-63",65,0,NA,Home,4,5,NA,NA,FALSE,Regular,2023,Sat Dec 3,20221203,4,5,0,0,2022-12-03,1384,NA
208,Drexel,223,La Salle,"W, 65-58",70,1,NA,Away,5,5,NA,NA,FALSE,Regular,2023,Sat Dec 10,20221210,5,5,0,0,2022-12-10,1664,NA
198,Drexel,56,Seton Hall,"L, 66-49",68,0,NA,Away,5,6,NA,NA,FALSE,Regular,2023,Wed Dec 14,20221214,5,6,0,0,2022-12-14,1874,A
197,Drexel,354,Delaware St.,"W, 85-52",67,0,NA,Home,6,6,NA,NA,FALSE,Regular,2023,Sat Dec 17,20221217,6,6,0,0,2022-12-17,1943,NA
194,Drexel,314,Elon,"W, 62-50",59,0,NA,Home,7,6,1,0,TRUE,Regular,2023,Thu Dec 29,20221229,7,6,1,0,2022-12-29,2348,NA
194,Drexel,327,William & Mary,"W, 66-56",63,0,NA,Home,8,6,2,0,TRUE,Regular,2023,Sat Dec 31,20221231,8,6,2,0,2022-12-31,2485,NA
195,Drexel,139,Towson,"L, 64-58",61,0,NA,Away,8,7,2,1,TRUE,Regular,2023,Thu Jan 5,20230105,8,7,2,1,2023-01-05,2708,B
193,Drexel,352,Monmouth,"W, 67-35",62,0,NA,Home,9,7,3,1,TRUE,Regular,2023,Sat Jan 7,20230107,9,7,3,1,2023-01-07,2797,NA
174,Drexel,337,Stony Brook,"L, 67-66",58,0,NA,Away,9,8,3,2,TRUE,Regular,2023,Thu Jan 12,20230112,9,8,3,2,2023-01-12,3067,NA
183,Drexel,290,Northeastern,"W, 76-55",66,0,NA,Away,10,8,4,2,TRUE,Regular,2023,Sat Jan 14,20230114,10,8,4,2,2023-01-14,3124,NA
155,Drexel,349,Hampton,"W, 79-73",64,0,NA,Home,11,8,5,2,TRUE,Regular,2023,Thu Jan 19,20230119,11,8,5,2,2023-01-19,3398,NA
166,Drexel,228,Delaware,"W, 77-74",77,1,NA,Home,12,8,6,2,TRUE,Regular,2023,Sat Jan 21,20230121,12,8,6,2,2023-01-21,3587,NA
170,Drexel,295,North Carolina A&T,"L, 68-55",72,0,NA,Away,12,9,6,3,TRUE,Regular,2023,Thu Jan 26,20230126,12,9,6,3,2023-01-26,3796,NA
187,Drexel,314,Elon,"L, 72-58",60,0,NA,Away,12,10,6,4,TRUE,Regular,2023,Sat Jan 28,20230128,12,10,6,4,2023-01-28,3862,NA
203,Drexel,72,Charleston,"W, 70-69",69,0,NA,Home,13,10,7,4,TRUE,Regular,2023,Thu Feb 2,20230202,13,10,7,4,2023-02-02,4076,NA
199,Drexel,352,Monmouth,"L, 69-67",62,0,NA,Away,13,11,7,5,TRUE,Regular,2023,Sat Feb 4,20230204,13,11,7,5,2023-02-04,4276,NA
204,Drexel,228,Delaware,"W, 58-54",64,0,NA,Away,14,11,8,5,TRUE,Regular,2023,Wed Feb 8,20230208,14,11,8,5,2023-02-08,4416,NA
202,Drexel,139,Towson,"W, 73-66",69,1,NA,Home,15,11,9,5,TRUE,Regular,2023,Sat Feb 11,20230211,15,11,9,5,2023-02-11,4519,NA
NA,Drexel,93,Hofstra,"L, 72-63",64,NA,0.2,Away,NA,NA,NA,NA,TRUE,Regular,2023,Mon Feb 13,20230213,15,12,9,6,2023-02-13,4667,B
NA,Drexel,150,UNC Wilmington,"W, 63-62",63,NA,0.56,Home,NA,NA,NA,NA,TRUE,Regular,2023,Thu Feb 16,20230216,16,12,10,6,2023-02-16,4771,NA
NA,Drexel,349,Hampton,"W, 72-65",66,NA,0.73,Away,NA,NA,NA,NA,TRUE,Regular,2023,Sat Feb 18,20230218,16,13,10,7,2023-02-18,4956,NA
NA,Drexel,290,Northeastern,"W, 70-61",64,NA,0.78,Home,NA,NA,NA,NA,TRUE,Regular,2023,Thu Feb 23,20230223,17,13,11,7,2023-02-23,5125,NA
212,Texas A&M Corpus Chris,40,Mississippi St.,"L, 63-44",69,0,NA,Away,0,1,NA,NA,FALSE,Regular,2023,Mon Nov 7,20221107,0,1,0,0,2022-11-07,72,A
222,Texas A&M Corpus Chris,319,UTSA,"W, 75-55",70,0,NA,Home,1,1,NA,NA,FALSE,Regular,2023,Fri Nov 11,20221111,1,1,0,0,2022-11-11,337,NA
204,Texas A&M Corpus Chris,NA,Trinity TX,"W, 91-73",87,0,NA,Home,2,1,NA,NA,FALSE,Regular,2023,Mon Nov 14,20221114,2,1,0,0,2022-11-14,504,NA
204,Texas A&M Corpus Chris,266,UT Rio Grande Valley,"W, 97-75",74,0,NA,Home,3,1,NA,NA,FALSE,Regular,2023,Thu Nov 17,20221117,3,1,0,0,2022-11-17,656,NA
196,Texas A&M Corpus Chris,289,Cal St. Bakersfield,"L, 73-63",68,0,NA,Neutral,3,2,NA,NA,FALSE,Regular,2023,Tue Nov 22,20221122,3,2,0,0,2022-11-22,938,NA
207,Texas A&M Corpus Chris,262,Alcorn St.,"W, 98-67",72,0,NA,Neutral,4,2,NA,NA,FALSE,Regular,2023,Wed Nov 23,20221123,4,2,0,0,2022-11-23,978,NA
